text,polarity
.. #fyp #foryoupage #viral #4phaa #real #relatable #makemefamous #makemeviral #blowthisup #xuhuong #xzyabc #xcyzba #xyzbca #yzxcba #yxzcba #zyxcba #zcbxya #zyxcba #tiktok #capcut #qoutes #doyouremember #remember #doyou #ralphlauren #jordans #bus #liked #story #repost #imissus #happybirthday #2122 ,0.0
"Some Zara dupes, cheaper options that smell incredible as well  #perfumetiktok #parfum #perfume #zara #zaradupes #zaraperfume #perfumedupes #dupes#smellgood #fyp #foryou #viral #trend #killbill #perfumetok #perfumecollection ",1.0
copying liz #fyp #brandymelville #ralphlauren #uggs ,0.0
AOT UT Collection out now! This design features 5 characters from the 104th training corps who inherit the Titans power. Which design is your fav? #fyp #fypシ #uniqlo #uniqlomalaysia #attackontitan #attackontitanseason4 #aot #anime #animemalaysia ,0.0
"please do not buy polymer clay earrings from shein!!!! i understand theyre cheap and accessible, but they will fall apart, they will not have the attention to detail, and even though they may only be £1.50, ur absolutely wasting ur money. youll pay more when you buy from an artist but not only are you buying ethically, ur also buying quality handmade earrings. shein are the biggest culprits in the fast fashion industry and they should not be anywhere near a craft like this!!!! #shein #sheinhauls #sheinearrings #sheinjewelry #sheinfastfashion #sheinquality #stopfastfashion #polymerclayearrings #polymerclayjewellery #handmadeearrings #ethicalshopping #supportsmall #shopsmallbusinesses #boycottshein ",-1.0
Zara struggles  #zaranewin #zarafail #zaraset #ootd #clothingstruggles,-1.0
This is probably the most annoyed ive ever been in a video #shein #sheinfail ,-1.0
I hate shein so much #thrifted #thrift #opshop #opshoppingaustralia #opshopping #opshopfinds #boycottshein ,-1.0
"Run, don’t walk… Your faves are back in stock!  #primark #leggings",1.0
DONT BUY PRIMARK EARRINGS!!!!! #primark #earpiercing #infected  #ane,-1.0
Instand in love. ⚜️ #oldmoneyaesthetic #oldmoney #rich #stockholmstyle #ralphlauren #fy #fyp #viral #skiingtiktok ,1.0
Day 11 Obsessed with these Zara pants  #365daysofoutfits #grwm #zara #zarapants,1.0
New in zara jeans❤️‍ #zara #foryou #zaranewin #viral #trending #zarajeans ,1.0
HELP!! Do we like the Zara sparkly top?????? #zara #fyp,0.0
Stripes ➡️ checkers #clothingflip #sewingtiktok #upcycledclothing #checkered #ralphlauren #sewing #diytop #thriftflip,0.0
obsessed #zara #zarajeans #scandistyle ,1.0
I’m back with the most requested school outfit Inspo videos!!  #fyp #fallfashion #collegeoutfits #ootd #lululemon #SamsClubScanAndGo,1.0
but spring break is soo close ☺️ #4thquarter #messy #preppy #fyp #lululemon #girl #foryoupage ,1.0
Which shirt will you be picking up? #anime#attackontitan#uniqlo#leviackerman#erenjaeger#animeshirt#tiktoksg#arminarlert#mikasaackerman#erenyeager#weeb#animetshirt#animeforyou#anitok#secretanimesociety#fypシ   ,0.0
check also my NO  in fashion video #fy #viral #foryou #fyp #fashion #fashiontiktok #2000s #trend #oversized #jackets #shoes #jeans #acubi #y2k #qoquette #cleangirl #coconutgirl #downtowngirl #90sstreetwear #oldmoney #oldpreppy #ralphlauren #meangirls #outfit,0.0
Help what. Shawty im getting my clothes #shein,1.0
Not another one… #zaraleggingsgirl #zarazebrajeans #zarajeans #zarafail #zarasizing,-1.0
My sweet sister gave me my nephews hand-me-down shoes to save for my future babies  #babyclothes #ootd #babytok #babys #cutekidclothes #zara #babyzara #nike #vansshoes #fashion #familyfashion,0.0
SHEIN makeup haul! Part 2 up now! #shein #sheinmakeup #sheglam #gorgyesbeauty #gybc,0.0
USA USA USA  #fyp #lululemon #hacks #strawberrymilkshakeshorts #usa #lulu #luludad #phx,0.0
@zara FAIL!! I was so excited for my first order but these items just aren’t flattering at all  #zara #zarahaul #zarafail,-1.0
looking like an Oompa Loompa  #sheinfail #shein #oompaloompa #whatiwantedvswhatigot #overalls #LENOVOJUSTBEYOU #10MillionAdoptions,-1.0
my man #oldmoney #ralphlauren #style #stockholm #fyp #fypシ゚viral ,0.0
"I’m so excited for this, I hope I can cop before they sell out #jujutsukaisen #gojo #itadori #megumi #nobara  #inumaki #uniqlo #anime",1.0
Barbie world  #primark #primarkhaul #primark2023 #primarkliverpool #primarksummerup #fypシ #fypシ #primarkliverpool #barbie #barbiemovie #primarkbarbie #trending #primarkfinds ,0.0
THIS NEW ATTACK ON TITAN UNIQLO COLLAB IS CRAZY #attackontitan #aot #aotmanga #armin #arminarlert #erenyeager #erenjaeger #eren #mikasa #leviackerman #mikasaackerman #attackontitanmanga #uniqlo #uniqlocollab #attackontitanseason4 ,0.0
@shein_official wyd?? #fyp #foryoupage #andthisiswhatigot #shein #sheinfail,-1.0
Twinning is winning #fyp #SearchForWonderMom #BBPlayDate #fittok #lululemon #tiktokviral #ShowYourJOWO,1.0
They were all mind blown #lululemon #lululemonaddict #lululemonhack #lululemonmen #fyp #humor #husbands ,0.0
Lots of people requested a LONGER tutorial so I hope this helps!!! #leggingcurls #heatlesscurls #dayinmylife #cleangirl #cleangirlaesthetic #viralheatlesscurls #hairgoals #hairtok #comedy #momsoftiktok #sahm #wfhmom #nightroutine #thatgirl #lululemon #candycrush10 #YellowstoneTV #trending #viral #dayinmylife #heatlesshairstyles #healthyhair #lifehack #satisfying #hairtutorial ,1.0
They hit shein with a rico charge?!  #shein #fashion #truecrime #wow ,-1.0
i be working just to spend it right back #lululemon ,1.0
No more zara for me #freepalestine #palestine #gaza #zara #boycottzara ,-1.0
This is actually the original #fyp #ralphlauren #xyzba #viral ,0.0
A fun fact: with Gemma Owen  #funfact #prettylittlething ,0.0
Run to Primark ‍♀️ #fyp #foryoupage #primark #primarkhaul #shoecheck #trendsetter #fitcheck #styletips #rating #blowthisup #viral #mumsshoes #funny #comedy #trend,1.0
beautiful flowers for everyone #flowers #uniqlo ,1.0
Roger Federer is playing 4D chess  #sports #tennis #rogerfederer #novakdjokovic #rafaelnadal #wimbledon #onrunning #uniqlo ,0.0
What I would wear to…  all clothing from @prettylittlething #plt #everybodyinplt #prettylittlething ,1.0
$10 ON AMAZON SAVED MY LEGGINGS!!!! #diy #fyp #foryou #foryoupage #amazon #lifehacks #lululemon #athleta #bestofthedecade #thankunextspritz ,1.0
worst pain known to man #fyp #primark #men #meme #joke #funny #viral #thiswontgoviral #xyzbca #xyzcba #xybca #fup #foryou #foryoupage #foru ,-1.0
Yes i waited 2 hours in line#sheinuspopup #SHEIN #cincinnati #sheinpopup ,-1.0
POV: you’re a fat person in ZARA #zara #zarahaul #fat #plussized,0.0
These dividers are amazing for leggings!!✨ #gymlifestyle #organization #closettour #closetorganization #satifying #gymoutfit #leggingsoftiktok #nvgtn #lululemon,1.0
#stitch @salialdigs had to give the @lululemon sports hijab a try and we wanna love her #lululemon #sportshijab #lululemonhijabreview  ,1.0
Elevated casual outfit  #fyp #tiktokfashion #outfitinspo #sneakeroutfit #zara ,1.0
The Girl Squad have their own DISCOUNT! Use code GIRLSQUAD for 30% off everything on @prettylittlething  (ends tomorrow so be quick!!) #pltgirlsquad #prettylittlething,0.0
Girls who can outlift me >>>>>> #CapCut #gymtok #gymgirls #girlsthatlift #gympartner #lululemon #bodybuilding #gymmachines #gym #weightlifting,1.0
the only bag i use now #fyp #fypシ #foryou #uniqlobag #uniqlo ,1.0
Gotta start em young ️❗️❗️❗️#fyp #shein #meme #funny ,0.0
These JUST launched on Uniqlo.com! #demonslayer #uniqlo #animeshirts #funimation #dkny,0.0
if only is wasnt cold #foryoupage #fyp #corset #style #prettylittlething #outfit #birthday ,0.0
VINTAGE STRIPES IN THE THRIFT #thriftshop #foryoupage #ralphlauren #tommyhilfiger #vintageclothes #thrifting #foryou #thrift #vintage #stripes #fyp,0.0
✨ #fyp #fy #asmr #scrapbooking #vintage #journaling #aesthetic #antique #shein #journal #creativejournal,1.0
SHEIN what is going onnnn?! #foryou #shein,-1.0
I hate these times we live in. ‍♀️ #fyp #fypシ #foryou #foryoupage #shein #boycottshein #government #american #americanpeople #americanpeopleneedtocometogethernotapart #fml #MadewithKAContest #ihateourgoverment #savetheamericans #sos #inflation #inflation2022 #gasprices #gaspricesgotmelike #problemsofamerica,-1.0
the cutest christmas pjs from @primark  #primark #primarkhaul #minihaul #primarkpjs #primarkpjsets #christmaspjs #smallhaul #cutepjsets #thatgirlaestheticlifestyle #primarknewin #pyjamas ,1.0
is it just me who gets stressed when this happens  #lululemon #thatsoembarrasing #hrhcollection ,-1.0
Goodwill story Part 1! #Goodwill #ThriftShopping #Lululemon,0.0
I WAS SO CONFUSED  #prettylittlething ,-1.0
I’ve been wearing @prettylittlething since I can remember and now look✨ 8th of August 10am I’ll be launching my SWEET 16 EDIT  *This will be exclusively available on TikTok Shop for the first 48 hours #pltxamicharlize #prettylittlething ,1.0
Prettiest @lululemon store #florida #30a #weareinadifferenttaxbrackett #lululemon,1.0
Hidden Gems  Which ones your fave? #primark #primarkbeauty #tiktokfinds #amazon #foryoupage #fyp #viral #trending #shopping #beautystudio #makeup,1.0
I gotta pick up atleast 3 tees #fashion #uniqlo #fyp,1.0
THE DRESSSSS #shein #haul #fypシ,1.0
Demon slayer x Uniqlo. Got all the shirts I wanted #demonslayer #uniqlo #japan #weep #anime #fyp #foryourpage #fypシ #zxy #uniqlo #socialdistancing,1.0
"cutest holiday haul from @prettylittlething , my fav outfit code: CNC8715 & CNC8714  #prettylittlething #plt #plthaul #holidayhaul AD",1.0
Airism Oversized shirts have us in a chokehold  #fyp #yellowmagnet #foryoupage #foryou #xybca #uniqlojeanschallenge #uniqlo #leagueoflegends #fypシ ,1.0
☹️#help #worstfashiontrendtoeverexist #sheinfail #fyp,-1.0
beauty things  #shein #sheinhaul #sheinbigsale #sheingiving #sheinbeauty #sheinfinds #sheinbetterlife #shein  #parati #fyp #viral #haul #haultok #haulshein #aesthetic #sheinforall ,1.0
Sorry I’m sick and also very disturbed by this. #boycottzara #zaraatelier #zaraatelierthejacket #zarajacket #muslimsagainstisrael #freepalestine #palestine #boycottisrael #genocide #zara ,-1.0
Mini haul  but yeah what primark do you guys go to ???? #fyp #primark #primarkhaul #balibody #haul #shopping #foryou,0.0
Shein .. wtf #sheinoutfits #sheinbikihaul #sheincurve #sheinfail,-1.0
I genuinely need an explanation #zarafail #fashionhumor #zara #fyp,-1.0
We are obsessed  #Primark #HelloKitty ,1.0
£7 bargin ‍♀️ #fyp #foryoupage #foryou #viral #trending #featureme #primark #primarkhaul #primarkUK #primarkfinds #primarknewin #newin #fashion ,1.0
They’re really out here scamming us #plt #itsascam #exposed #fruitoftheloom #prettylittlething #fyp,-1.0
Collective Fall Haul Dropping On My YT Channel tomorrow  #prettylittlething #fashionnovahaul #amazonfallfashion #handm #fallclothing2022 #blackgirlfallfashion ,0.0
not even the inanimate are safe from this strange shop #zarajeans #fyp #zara ,-1.0
so happy they finally restocked  #uniqlo #tryon #fashion,1.0
"Ok zara, enough is enough! Can we olease get some proper sizing?  #zarahaul2023 #zarafail  #zarafashionhaul #ootdfail #irishfashionbloggers ",-1.0
shake it finesse that #foryoupage #foryou #fyp #outfits #fashion #inspo #blowup #ideas #zara #airport #holiday,0.0
SHEIN haul FAIL! My hair is a mess I know leave me alone  #sheinfail #igiveuponshein,-1.0
only £4 each  #primark #sixthfrom #college #alevel ,1.0
Shout to @daniel for the inspo! #uniqlo #fashiontiktok #fyp #vintage  #classyfashion #affordablefashion  ,0.0
excuse me zara who are these pants made for?! #fyp #zara #zarajeans #zarapants #zarafail #zarahaul #thisiswhatiwanted,-1.0
little haul from this weekend  #fyp #uniqlo #haul ,0.0
"Zara, im going to need some mother fucking answers. I’m going to need you to look at how items returned are seperated and im going to need you to have better trained CS agents as well as new, and improved protocols in your company implemented asap. No manger?!  The fuck. This is not okay and i am not okay with it. #fastfashionBS #zara #zarausa #zarafail #zarahaul #zaraoutfit #zaradupes #zaradupe #dobetter #higherstandards ",-1.0
let’s run some mommy maintence “errands” together  #pocketsofpeace #nabelanoorhome #popvlog #lifestyle #dayinmylife #viral #trending #hairtok ##dailyvlog##momsoftiktok##mommylife##minivlog##ralphlauren##selfcare,0.0
shein you better be fuckin lyin #sheinfail #fyp #GenshinTeleport #fashionfail,-1.0
No like what’s going on Zara I’m concerned. #zarahaul #zarafail #zaraoutfit ,-1.0
might do yesstyle next #fyp #foryou #foryoupage #outfits #outfitideas #pinterest #shein,0.0
tiktok made me buy it  #anime #weeb #tokyoghoul #kenkaneki #fyp #uniqlo #manga,1.0
Reply to @lorenzoooooooooo_  I bought the brown pair too #bblfashion #shein,1.0
Daily Zara struggles #zara #zarahaul #zaraunboxing #zarafail #zataitems #zaraunboxing #zarahaulfashion,-1.0
This was BAD #zara #zarahaul #BeBold #fyp #zarafail #fashion #haul #fashionhaul #aw2021,-1.0
Its hell in there #primark #shopping #war #funny #joke #hell #fake #foryou #foryoupage ,-1.0
CREAM / WHITE ?  #sweater  #oldschool  #ralphlauren  #caps  #oldmoney ,0.0
Zara denim will always haunt me #zaradenim #zarafails #zarafail #tryonfail ,-1.0
yall already know i live for these align wide length pants #lululemon ,1.0
Ralph lauren is elite #ralphlauren #itboy #playbasp #ddeodt #cleanboyaesthetic #cleanboy #playboy ,1.0
it’s really cute!! this customised mini round shoulder bag is a must get with your bestie or partner hehe  #uniqlo #uniqlomoonbag #moonbag #uniqlosg #corduroybag #fyp #foryoupage #sgtiktok #singapore #aesthetic #roundshoulderbag #softgirl #softgirlaesthetic #softgirlvibes #itgirl #girls #uniqlojapan ,1.0
Day five here’s a great lip mask #greenscreen #fyp #foryoupage #glowup #glowupchallenege #lululemon #MySkinandME #fyp #foryoupage #freeclout #f4f,1.0
they fit soooo nice #jwanderson #uniqlo #StemDrop001 #roanhardy #fashiontiktok #fallfashion #outfitinspo #foryou #fyp #utah ,1.0
My day in 60 seconds #mallofamerica #mall #shopping #shoppinghaul #minniapolis #lululemon #traveling #travel #sneakers #mom #voiceover #vlog,0.0
lululemon is fun #lululemon #notapro #fyp #xyzbca #foryoupage #leftonread,1.0
Obsessed  #fy #fyp #outfitinspo #outfitideas #autumnoutfits #hm #hmhaul #primark #haul #collectivehaul #primarkhaul #pinterestoutfit #winterfashion #shopping #skimsdupe #stradivarius,1.0
:)) #lululemon,1.0
theres nothing like lighting a fresh candle after a deep clean  #cleantok101 #steamcleaning #steamer #forvrmoodcandles #lululemon #cleanwithme #asmrsounds #springclean ,1.0
I didnt get to end my tik tok :( #fyp #foryou #foryoupage #Destinationdepop #DoritosDuetRoulette #uniqlo,0.0
anyone else just leave everything in the bag for a while? #fyp #primark #musthaves #pov #biglittlelies #trend #trendingsound #uk #viral,0.0
Outfit  #mode #outfitinspiration #outfitideas #look #paris #fashiontiktok #pourtoiii #pourtoiiiiiiiiiiiiiiiii #tenue #brand #outfit #streetstyle #modeaddict #outfits #parisiennestyle #hermes #valentino #chanel #ralphlauren #gasbijoux,0.0
This morning school outfit!! It’s getting chilly out  #fyp #fallfashion #ootd #lululemon #school #roborockrun,1.0
Lmfao I ❤️ the bins ! Hyped on this jacket and those leggings #goodwillbinsfind #thrifthaul #vintageclothes #lululemon ,1.0
"@zara put a store in Michigan, pretty please #foryou #foryoupage #zara #review",1.0
So happy I found this little bag  #foryou #newin #primark,1.0
love #fancy #chanel #dior #louisvuitton #ralphlauren #fendi #desginerbag #totallyn0ttiffany #hermesbirkin #prada #versace #burberry #fyp #blowup #cafe #paris #parisan #parisancafe #france #france #eiffeltower #french #kimkardashian #rich #wealthy #money #oldmoney #blowup? #famous #fouryou #fouryoupage ,1.0
#greenscreen #greenscreenvideo this blew my mind… #truecrimefacts #truecrime #crimejunkie #crimetok #sheinworkersneedhelp #sheincares #sheinworkers #shein #fyp #foryou #viral #xyzbca #disturbingvideos #allegedlypossiblymaybe ,-1.0
They also have it in nude @prettylittlething #prettylittlething #plt #plthaul #fashion #fashionfinds #summer #clothing #euro #as,0.0
Going for a week but pack like I’m going for a year ✨ #fyp #packingvideo #holidayoutfits #holiday #plt #foryou #prettylittlething #morocco #springbreak ,1.0
Picknick outfit#fy #outfit #clothes #shein #pullandbear #zara #hm #summer #haul,0.0
BYE i have a shopping problem and wanted a new style #romwehaul #shein #romwe #haul,1.0
Primark…we’ve been waiting for this one save your next trip #primark #bronzingdrops #drunkelephant #tiktokmademebuyit #primarkbeauty ,1.0
 ❝ I have literally no motivation rn :(  ⌇⌇ ⤷  ◡̈ : none! ┊ib: @leonatoca ! #tblw #tocaaa #tocalife #tocaboca #fyp #tblwavocado #viral? #lulu #lululemon,-1.0
Roger Federer made $600M Dollars OFF of the tennis court  Proving the power of my favorite word: TERMS ✅ #rogerfederer #nike #uniqlo #tennis #equity #millionaire #fyp #fypシ,0.0
"I went into Zara on a Saturday, need i say more  This shop was unsuccessful (Most zara trips are to be honest)  here’s what I tried on anyway  #zaratryon #zaramidsize #zarafail #midsizetryon #changingroomdiaries ",-1.0
best sales for black friday next week! lmk if you want more!  #foryou #foryoupage #fypシ #fyp #trending #viral #viralvideo #shopping #shoppinghaul #makeup #skincare #ulta #ultabeautyattarget #ultabeauty #amazon #amazonfinds #amazonmusthaves #amazonprime #amazonfavorites #amazonsavingspree #lululemon #lululemonhaul #lululemonhack #applewatch #apple #applepencil #appleiphone #macbook #macbookpro #dyson #dysonairwrap #dysonhair #dysonairwrapcurls #sale #blackfriday #blackfridaydeals #blackfridaysale #discount #sales #aritzia #aritziahaul #aritziaoutfits #aritziasale ,1.0
Got a pair of pants that are a little loose?  This pin hack is un-bear-lievable!  #SHEINstyle #saveinstyle #SHEIN #fashion #fyp ,0.0
Ummmm Rude !!!!!  #shein #sheinfail #ladiesoftiktok #wt #rude #kentuckygirl #nothankyou #butwhy #beachin #ky #tennessee ,-1.0
They’re so perfect  #fyp #girls #primark #fluffyleggings #winter #autumn #love #trending  ,1.0
Zara what’s really going on here?!  #fyp #zara #wrongdoor,-1.0
@prettylittlething by @Molly-Mae Hague keep or return  #prettylittlething #plt,0.0
how is shein not banned yet #sheinisbad #fastfashion #marketinglies #boycottshein ,-1.0
Please make this make sense. Like what primark size am I and why is this different to everywhere else?! #primark #primarkshopping #primarkshoppinghaul #primarkhaul #primark2024 #primarkfinds #primarknewin #primarkuk #shoppingproblems #primarkfail #shoppingfail #primarkoutfit ,-1.0
SHEIN try on fail. Shein try on. #fyp #ucg #sheintryonhaul #sheinfail ,-1.0
it’s giving wedding guest vibe ✨ @ZARA made the perfect dressssss #zara #zaradress #zaradresshaul #zaradresstryon #zaradressyouneed #zaradress2023 #zaraviraldress #zaraweddingguestdress #zaraweddingguest #weddingguestdress #zaranewin #zaranewin2023 #zaranew #zaranew2023 #zaraspring #zarasummer #weddingguest #weddingvibes #weddingguestvibe #weddingguestdress #dress #fashiondress #fashionweddingguestdress #weddingguestlook #zaradailyfashion #zaradailydress #tryondress #tryondresshaul #springdress ,1.0
On a scale of 1-10 how ugly is this ?  #zara #uglyclothes #zarahaul #zaratryon #uglydress #zarafail #fashion #fashionfail ,-1.0
KAPOK DAH GW ! @jason_xetex #boyfriend #boyfriendcheck #boyfriendchallenge #uniqlo,0.0
my surprise 10 month shopping haul #lululemon #spoiledgf ,1.0
Coat : @prettylittlething  #uk #foryoupage #prettylittlething #ukcomedy #plt,0.0
It’s giving cosmic baddie ✨ Follow for more outfit inspo! #plt  #prettylittlething  #outfitinspo  #outfitinspo2022 #affordablefashion #shein #fashiontiktok #howistyle #ootdfashion #chrome #fallfashion2022 #fallfashion #fallfashiontrends #howtostyle ,1.0
Trigger warning… that was awful. P.s I feel like I need to say I do actually love Primark… but I gotta be honest #GenshinImpact34 #fyp #flexeveryangle #PepsiKickOffShow #cometoprimarkwithme #primark ,-1.0
What the hellllll!!!!!!!!!!!!!!!!   #sheinfail  #sheinhaul #damn,-1.0
Anybody got the same struggle ? #zarafail #biggirlmovement #clown #bodypositivity #size18style #reality #zara #stopbodyshaming #sizeinclusive #funny,-1.0
oemgeee  #fyp #ralphlauren #matchingoutfits ,1.0
loove sparkles at the moment✨ @prettylittlething #prettylittlething #plthaul #nyeoutfit #sparkles #grwmroutine #keeporreturn #foryoupage #miniskirtoutfit #dressofmydreams #clothingbrand #clothinghaul #trend #nightoutoutfit #thegirlsthatgetitgetit #viraltiktok #fyp ,1.0
Someone plz tell me why it’s missing AN ENTIRE STRAP  #fashiontok #zara #zarafail #fail #shoppingfail,-1.0
AD fall/winter essentials sorted  courtesy of @UNIQLO Europe ❤️‍ #uniqloeurope #lifewear #fyp #foryou #uniqlo #uniqlooxfordstreet  #uniqlou #uniqlobasics #uniqlobag #fallfashion ,1.0
30 more days till Grinchmassssss ✨ @Primark  #grinchmas #grinchonesie #primark ad,0.0
When it’s as long as a CVS receipt I understand  but I always wind up keeping them on longer than most probably do. #lululemon #lululemoncreator #riptag #lululemonriptags #husbandandwifethings ,0.0
Malencony of an old ideal of glam #fashiontiktok #ralphlauren #runway #fashion ,1.0
You’re making me cut out like 30$ of the short please but I’ll still buy yolo #lululemon #lululemonshorts #hottyhotshorts #speedups #lulushorts ,1.0
@prettylittlething designed by Naomi Campbell. Codes: CNF2112 / CNF2113 #prettylittlething #pltbynaomi AD,0.0
i call this one seven (ft. latto) - ironed version #ootd #outfitideas #outfitinspo #style #styleinspo #whatiwore #whatiworethisweek #ootw #seven #jungkookseven #bts #aritzia #oakandfort #reformation #uniqlo #jungkook ,0.0
"JJK Season 2 UT Collection out now! This collection will feature the ""Hidden Inventory/Premature Death"" arc that reveals the past of Gojo & Geto, and the ""Shibuya Incident"" arc continuing the timeline from the 1st season.  #fyp #fypシ #anime #animemalaysia #uniqlo #uniqlomalaysia #jujutsukaisen #jjkseason2 #gojousatoru #getosuguru #tojifushiguro ",0.0
Secrets out! Top is from @shein_official  use my Discount Code for $ off: Persiabella #shein #sheingal #222 #foryou #fyp,0.0
Winnie-the-Pooh Inspired ♥️ Which one is your favourite? #ukfashion #faahion #lookbook #viral #foryou #foru #foryoupage #boohoo #prettylittlething,1.0
shame on you@ZARA  #zara #fyp ,-1.0
New christmas themed pjs and our viral traditional check print boyfriend set #primark #primarkcardiff #primarknewin #primarkhaul #primarktrending #primarkchristmas #primarkpyjamas  #christmas #christmaspjs #viral #fyp #foryoupage #foryou ,0.0
I took one for the team and ordered a wig from shein!!  #shein #sheinhaul #sheinwigs #sheinwigsreview #fyp #fy #wiginstall #wigreview #grwm,0.0
Milo shocked at SHEIN product  #SHEIN #shockedcat #funnyvideos #funnycatsoftiktok #hairremovalhacks #cleantok #catloversclub #cathair ,0.0
OG tiktok songs >>>> #lululemon #lululemoncreator #fitcheck ,1.0
Replying to @Fatima Day 5/20✨  Pair with a big coat and you’ll be good to go! Perfect nye/Christmas party outfit   #20daysofwinteroutfits #outfitinspo #winteroutfits #grwm #fashioninspo #winterfashion #nyeoutfit #sparkles #prettylittlething #outfitinspo #fyp  ,1.0
Zara try on haul & fail  #eBayWintern #fyp #zarahaul #zaraoutfit #zaratryonhaul #tryonwithme #tryonhaul #zarafail #petitefashion #midsizefashion #midsizetryonhaul #petitetryonhaul,-1.0
Pretty little glow up w @prettylittlething #prettylittlething #plt #ad,1.0
“ pick me “ bro what…  #jeans #shein #sosmol,0.0
Can’t stand it when the stripes don’t match #smallbuisness#handmadechildrensclothing#momsoftiktok#sheinfail#stripematching#saynotofastfashion#supportlocal#sewingtiktok,-1.0
Uniqlo will ruin me financially I swear #uniqlo #fyp #uniqloairism #uniqlohoodie #uniqlotshirt #uniqloU #uniqlolifewear #GenshinTeleport #summeressentials #recommendations #uniqlou #uniqlolifewear #uniqlouk #uniqlopants ,1.0
Zara is trash #boycottzara #vanessaperilman #zara #paelstine #standwithpalestine ,-1.0
Pink Lemonade #ralphlauren #diy #upcycledfashion #sewing #thrifting,0.0
UNIQLO & KAWS have teamed up again to bring us another amazing collaboration. The collection is set to drop on September 7th with a variety of pieces to purchase. #kaws #kawsuniqlo #uniqlo #streetwear #mensfashion #fashiontok ,1.0
One way ticket to ️ #christmas #sweden #girls #stockholmgirls #onwayticket #ralphlauren ,0.0
MY HOUSE WAS BROKEN INTO!! #fyp #foryou #foryoupage #storytime #nocap #gay #gayboy #lgbt #breakin #lululemon #help,0.0
Zara trousers fail  justin bieber style #zarafail #fyp #zara ,-1.0
Primark sizing is so confusing! Primark shopping fail  #primark #primarksizing #primarkfinds #primark2023 #primarkhaul #primarkfail #primarkfails #primarkproblems #primarkhaul2023 #primarkshopping ,-1.0
ZARA MAKEUP??? WHY? #makeup #beauty #zara #ComeDanceWithMe,-1.0
Zara on the hanger vs on me  you aren’t ready for this one haha! #zara #zaratryon #zarafashion #zaraoutfit #pfg #fashionfail ,0.0
♡#shein #sheincares #outfit #outfitshein #sheinoutfits #sheinlove #sheinlook #sheintiktok #clothes #clothing #sheintops #sheintops #tops#outfitideas #sheinfindsforyou ,1.0
Well this was disappointing  #zara #zaranewin #zarafail #fashion #fashiontiktok #zarahaul #fyp #foryourpage ,-1.0
Its so rare #ralphlauren #style ,1.0
but do you know how to double stack?  #shein #sheinhack #sheincodes #sheinshoppinhaul #sheinshoppinghack #onlineshoppingcodes #sheinbikini #sheinorder #sheincoupon #sheincouponcode ,0.0
WHAT is that? #shein #sheinfail #fyp ,-1.0
Lets take a moment to appreciate this dress….I’m speechless. Dress from the Gemma Owen Collection on @prettylittlething #prettylittlething #pltdress #maxidress #pltmaxidress #blackgirloutfit #luxuryoutfit #birthdayoutfitideas #blackgirlfashion #fashiontiktok #TikTokFashion ,1.0
Comfortable outfits >>  outfit link in my bio #prettylittlething #fyp #fashioninspo #fypシ #fashiontiktok ,1.0
Uniqlo x tokyo ghoul #anime #tokyoghoul #uniqlo #kenkaneki #haisesasaki #kaneki #malaysia,0.0
✨ #perfume #perfumetiktok #fragrance #fragrances #fragrancetiktok #fragrancetok #layering #carolinaherrera #carolinaherreragoodgirlparfum #goodgirlperfume #layeringcombo #perfumeoil #exscentoil #dove #dovesoap #dovescrub #vaseline #vaselinecocoaradiant #bathandbodyworks #athousandwishes #lush #kayali #kayalivanilla28 #alrehab #alrehabchocomusk #zara #zaraperfume #zararosegourmand #lataffa #yaraperfume #burberryher #aveeno ,1.0
"Fashion giant Zara has come under fire following the release of its latest ad campaign, which has triggered a wave of anger on social media. The photoshoot for its 2024 Atelier range showed mannequins wrapped in white fabric and models standing amid rubbish from freight boxes, which some said resembled war rubble and coffins. What's your take, too far-fetched or spot on? #zara #boycottzara #palestine #palestinetiktok ",-1.0
Pret & Lulu #nyc #donate #donatedontdump #dumpsterdiving #haul #vintage #shopping #recycle #climatechange #reuse #thrift #decor #free #zerowaste #eco #sustainable #ecofriendly #food #foodie #lululemon #lulu ,0.0
I never bought maternity clothes with my first but I am OBSESSED with these holyso comfy & cute #maternityfashion #maternityclothes #maternityclothinghaul #pregnancyfashion #pregnancystyle #bumpfriendlyfashion #bumpfriendlyoutfits #clothinghaul #prettylittlething #plthaul #pltmaternity #momsoftiktok #pregnanttiktok #pregnantmama #haul #momstyle #comfyoutfits maternity clothing haul. Bump friendly outfits. Pregnancy style inspo. Comfy outfit ideas. ,1.0
Found these for $10  #thrifting #thriftfinds #thriftwithme #Totinos425 #prettylittlething #goodwillfinds #goodwillstores #thrifttok,0.0
shein unboxing haul @SHEIN  #shein #sheinhaul #sheincares #unboxing #haul #sheineid #girls #pink #girly #girlygirl #girlythings #homedecor #selflove ,1.0
